0.0 0.0 0.2250400881038412
0.0 1.0 0.20675873642615092
0.0 2.0 0.17300019841330358
0.0 3.0 0.2514878845182487
1.0 0.0 0.27754906902045284
1.0 1.0 0.22758754941064335
1.0 2.0 0.1900489452597072
1.0 3.0 0.20659460878472632
2.0 0.0 0.25139237414380594
2.0 1.0 0.34863629988386025
2.0 2.0 0.22792631589413975
2.0 3.0 0.19120172068904684
3.0 0.0 0.35782170450571216
3.0 1.0 0.2718214502636279
3.0 2.0 0.26497074347398697
3.0 3.0 0.2589582986472433
